,ward_no,date,mean
3593,46,2018-12-25,-0.8574033929543524
3594,47,2018-12-25,-0.8497189814375956
3595,54,2018-12-25,-0.8312671133631744
3596,33,2018-12-25,-0.817120186927962
3597,52,2018-12-25,-0.8150088124366442
3598,94,2018-12-25,-0.9244392034939504
3599,64,2018-12-25,-0.8220440122779555
3600,72,2018-12-25,-0.8408764619982758
3601,70,2018-12-25,-0.8477530462780981
3602,71,2018-12-25,-0.850424468626029
3603,69,2018-12-25,-0.877297398978815
3604,68,2018-12-25,-0.9090140866299784
3605,67,2018-12-25,-0.8816052174766909
3606,97,2018-12-25,-0.9032030253832666
3607,96,2018-12-25,-0.9104949100111416
3608,102,2018-12-25,-0.9192065290752168
3609,101,2018-12-25,-0.9294594940565224
3610,103,2018-12-25,-0.9178502769146942
3611,99,2018-12-25,-0.920143841173601
3612,98,2018-12-25,-0.917409985961724
3613,95,2018-12-25,-0.9171386898798024
3614,91,2018-12-25,-0.90562089525359
3615,18,2018-12-25,-0.8704803942842618
3616,41,2018-12-25,-0.9156922981657264
3617,112,2018-12-25,-1.0020404618906524
3618,111,2018-12-25,-1.0169705525429884
3619,42,2018-12-25,-0.9062798860564576
3620,17,2018-12-25,-0.8714490874603952
3621,16,2018-12-25,-0.9121111436796828
3622,7,2018-12-25,-0.9526111381702536
3623,14,2018-12-25,-1.023118613833538
3624,15,2018-12-25,-0.9715951648905594
3625,90,2019-01-01,-0.7235268308340782
3626,117,2019-01-01,-0.7247981314359014
3627,118,2019-01-01,-0.7642046313367549
3628,127,2019-01-01,-0.7935304579244806
3629,121,2019-01-01,-0.7589363424891652
3630,123,2019-01-01,-0.7330378654127919
3631,122,2019-01-01,-0.7498801988973887
3632,119,2019-01-01,-0.8688730937408862
3633,135,2019-01-01,-0.9021511463461594
3634,134,2019-01-01,-0.9399179663624008
3635,131,2019-01-01,-0.8337792979977445
3636,115,2019-01-01,-0.7207939229533337
3637,137,2019-01-01,-0.8475752583099653
3638,140,2019-01-01,-0.8272835748497989
3639,138,2019-01-01,-0.8345636392115232
3640,142,2019-01-01,-0.8079565222323724
3641,141,2019-01-01,-0.8176209014841342
3642,23,2019-01-01,-0.7258877394708185
3643,19,2019-01-01,-0.7449717299321188
3644,38,2019-01-01,-0.7143882396589294
3645,27,2019-01-01,-0.676462367141886
3646,24,2019-01-01,-0.7042748784444929
3647,29,2019-01-01,-0.6573437598079369
3648,37,2019-01-01,-0.6542692482028144
3649,37,2019-01-01,-0.6723919049161048
3650,39,2019-01-01,-0.6839987540736572
3651,75,2019-01-01,-0.6652028387137386
3652,77,2019-01-01,-0.6240240816058366
3653,34,2019-01-01,-0.6664700787840195
3654,83,2019-01-01,-0.7091777047178084
3655,80,2019-01-01,-0.6542809125998954
3656,58,2019-01-01,-0.7538966938645546
3657,57,2019-01-01,-0.7203906002635054
3658,56,2019-01-01,-0.6702571774394943
3659,147,2019-01-01,-0.7766840213931414
3660,148,2019-01-01,-0.7826144978278028
3661,126,2019-01-01,-0.7827247030992247
3662,124,2019-01-01,-0.7502915279728165
3663,128,2019-01-01,-0.8073121083477429
3664,114,2019-01-01,-0.7103263842891978
3665,108,2019-01-01,-0.7284859455013543
3666,100,2019-01-01,-0.7561436071370691
3667,149,2019-01-01,-0.7675495270117114
3668,120,2019-01-01,-0.7836449752114723
3669,136,2019-01-01,-0.9122783786514292
3670,139,2019-01-01,-0.8134923551551522
3671,20,2019-01-01,-0.7487466833483774
3672,21,2019-01-01,-0.7464970680950459
3673,40,2019-01-01,-0.6952990359663933
3674,36,2019-01-01,-0.6792961528886307
3675,76,2019-01-01,-0.6331893650057906
3676,63,2019-01-01,-0.6188314336691737
3677,73,2019-01-01,-0.6561596674224719
3678,84,2019-01-01,-0.7084782600664699
3679,81,2019-01-01,-0.7006645813860748
3680,59,2019-01-01,-0.8126443237467305
3681,110,2019-01-01,-0.7367391638733028
3682,106,2019-01-01,-0.7373580285635558
3683,55,2019-01-01,-0.6812163679209245
3684,53,2019-01-01,-0.6441357208257699
3685,116,2019-01-01,-0.7032041165890821
3686,1,2019-01-01,-0.9034972056703656
3687,150,2019-01-01,-0.8037159555965916
3688,12,2019-01-01,-0.8795758310219371
3689,93,2019-01-01,-0.7165394873143573
3690,8,2019-01-01,-0.7502860772552009
3691,133,2019-01-01,-0.9745880580873412
3692,132,2019-01-01,-0.928299742503848
3693,105,2019-01-01,-0.7892198954440549
3694,9,2019-01-01,-0.7291364581467563
3695,92,2019-01-01,-0.7289154113455425
3696,130,2019-01-01,-0.8688934244622685
3697,129,2019-01-01,-0.8630373565857273
3698,125,2019-01-01,-0.8054198579746168
3699,107,2019-01-01,-0.7006143020769376
3700,109,2019-01-01,-0.7308342060961331
3701,104,2019-01-01,-0.7051195733572194
3702,79,2019-01-01,-0.6701981569339714
3703,85,2019-01-01,-0.7274194900370125
3704,87,2019-01-01,-0.7137066176234612
3705,89,2019-01-01,-0.7092379865628491
3706,86,2019-01-01,-0.7483202135618641
3707,146,2019-01-01,-0.7563131898210611
3708,88,2019-01-01,-0.7451397060453244
3709,2,2019-01-01,-0.8680291269206694
3710,5,2019-01-01,-0.8339931135267046
3711,6,2019-01-01,-0.7992984756141941
3712,10,2019-01-01,-0.7926861859182723
3713,74,2019-01-01,-0.6832668958946858
3714,22,2019-01-01,-0.7289033786785295
3715,51,2019-01-01,-0.6180301783113177
3716,62,2019-01-01,-0.6479549082625604
3717,65,2019-01-01,-0.6628227859382548
3718,61,2019-01-01,-0.6854238876883971
3719,49,2019-01-01,-0.6247554506554892
3720,143,2019-01-01,-0.7954488161005555
3721,144,2019-01-01,-0.7950795049928495
3722,25,2019-01-01,-0.7022586426609309
3723,26,2019-01-01,-0.6751497044502617
3724,82,2019-01-01,-0.6827210416316463
3725,50,2019-01-01,-0.6188771582925209
3726,66,2019-01-01,-0.7264335178558656
3727,145,2019-01-01,-0.7750832902977383
3728,28,2019-01-01,-0.6431800878651772
3729,30,2019-01-01,-0.6397515910989401
3730,43,2019-01-01,-0.7518765536189076
3731,60,2019-01-01,-0.8149418461337451
3732,32,2019-01-01,-0.6354075706458238
3733,78,2019-01-01,-0.6531102011803918
3734,35,2019-01-01,-0.6672758711978265
3735,44,2019-01-01,-0.7154666318340378
3736,45,2019-01-01,-0.7020282875236178
3737,48,2019-01-01,-0.6654980156774262
3738,46,2019-01-01,-0.7262300099213391
3739,47,2019-01-01,-0.7029440594464381
3740,54,2019-01-01,-0.6839913551537398
3741,33,2019-01-01,-0.6512399265998707
3742,52,2019-01-01,-0.6263929703714497
3743,94,2019-01-01,-0.7084003847182835
3744,64,2019-01-01,-0.6320028234630733
3745,72,2019-01-01,-0.6509966608947412
3746,70,2019-01-01,-0.6755459266105436
3747,71,2019-01-01,-0.6728209359747963
3748,69,2019-01-01,-0.6973016941261703
3749,68,2019-01-01,-0.7081833948214837
3750,67,2019-01-01,-0.6946183906010082
3751,97,2019-01-01,-0.7403849492321747
3752,96,2019-01-01,-0.7251662149346209
3753,102,2019-01-01,-0.7188964400013647
3754,101,2019-01-01,-0.7328757076303581
3755,103,2019-01-01,-0.7145070333574215
3756,99,2019-01-01,-0.73303656319331
3757,98,2019-01-01,-0.7464084161474378
3758,95,2019-01-01,-0.7158812650859774
3759,91,2019-01-01,-0.736540024295192
3760,18,2019-01-01,-0.7481634997507024
3761,41,2019-01-01,-0.7567301765088882
3762,112,2019-01-01,-0.7416114540939096
3763,111,2019-01-01,-0.7865626763553605
3764,42,2019-01-01,-0.7618929956247686
3765,17,2019-01-01,-0.7382448978350942
3766,16,2019-01-01,-0.7708901176425341
3767,7,2019-01-01,-0.7916278274429429
3768,14,2019-01-01,-0.8474524085537629
3769,15,2019-01-01,-0.7852283908001381
3770,90,2019-01-08,-0.5941753309385426
3771,117,2019-01-08,-0.6368948210366518
3772,118,2019-01-08,-0.6600985790441004
3773,127,2019-01-08,-0.6726210620678162
3774,121,2019-01-08,-0.6449066207821755
3775,123,2019-01-08,-0.6577311640624605
3776,122,2019-01-08,-0.6485530662407107
3777,119,2019-01-08,-0.6633255974798231
3778,135,2019-01-08,-0.6733170369707476
3779,134,2019-01-08,-0.704940426855588
3780,131,2019-01-08,-0.6950789833858665
3781,115,2019-01-08,-0.6360337878573167
3782,137,2019-01-08,-0.6766948935190804
3783,140,2019-01-08,-0.6661639262933853
3784,138,2019-01-08,-0.665402159725547
3785,142,2019-01-08,-0.6152332218714945
3786,141,2019-01-08,-0.6458099169952711
3787,23,2019-01-08,-0.5416847203739561
3788,19,2019-01-08,-0.5565066867733213
3789,38,2019-01-08,-0.5385572842349857
3790,27,2019-01-08,-0.5399460927619809
3791,24,2019-01-08,-0.5374517997199684
3792,29,2019-01-08,-0.5595578016133754
3793,37,2019-01-08,-0.5683761629819412
3794,37,2019-01-08,-0.5570851280244311
3795,39,2019-01-08,-0.5749494336945873
3796,75,2019-01-08,-0.5901786967091666
3797,77,2019-01-08,-0.5861283472965433
3798,34,2019-01-08,-0.5625116551598546
3799,83,2019-01-08,-0.5513021771003448
3800,80,2019-01-08,-0.571931035067897
3801,58,2019-01-08,-0.602151711030369
3802,57,2019-01-08,-0.6041824904442568
3803,56,2019-01-08,-0.5730353661088526
3804,147,2019-01-08,-0.5788182372483642
3805,148,2019-01-08,-0.5972340506003848
3806,126,2019-01-08,-0.6762713280630286
3807,124,2019-01-08,-0.6635955200696221
3808,128,2019-01-08,-0.7025665741512391
3809,114,2019-01-08,-0.6325797044120646
3810,108,2019-01-08,-0.6485847998614032
3811,100,2019-01-08,-0.6579142966046949
3812,149,2019-01-08,-0.6561922479948108
3813,120,2019-01-08,-0.6707515017873869
3814,136,2019-01-08,-0.7222399790049198
3815,139,2019-01-08,-0.6538861598385166
3816,20,2019-01-08,-0.5691392637937394
3817,21,2019-01-08,-0.5861357762783368
3818,40,2019-01-08,-0.5735163834452965
3819,36,2019-01-08,-0.5641400590792309
3820,76,2019-01-08,-0.5841941177230463
3821,63,2019-01-08,-0.5795429459346689
3822,73,2019-01-08,-0.5904354065243494
3823,84,2019-01-08,-0.5599456219886589
3824,81,2019-01-08,-0.5632327685437295
3825,59,2019-01-08,-0.6758765343428722
3826,110,2019-01-08,-0.6585739396257604
3827,106,2019-01-08,-0.6617546033244759
3828,55,2019-01-08,-0.5814741772327232
3829,53,2019-01-08,-0.5742445767273213
3830,116,2019-01-08,-0.6299233701835802
3831,1,2019-01-08,-0.7031063275400429
3832,150,2019-01-08,-0.6088186634932696
3833,12,2019-01-08,-0.6813334284492022
3834,93,2019-01-08,-0.5961203291118787
3835,8,2019-01-08,-0.6006856011392794
3836,133,2019-01-08,-0.7781869156751458
3837,132,2019-01-08,-0.7277840955089044
3838,105,2019-01-08,-0.7005854293155453
3839,9,2019-01-08,-0.5825006549147941
3840,92,2019-01-08,-0.6054871626372436
3841,130,2019-01-08,-0.733188119873555
3842,129,2019-01-08,-0.7226312764169048
3843,125,2019-01-08,-0.6883416199788728
3844,107,2019-01-08,-0.6229922555508006
3845,109,2019-01-08,-0.6459847250966042
3846,104,2019-01-08,-0.624434135112597
3847,79,2019-01-08,-0.5923304001253039
3848,85,2019-01-08,-0.5681458809333279
3849,87,2019-01-08,-0.5686880554871369
3850,89,2019-01-08,-0.5718459472635028
3851,86,2019-01-08,-0.5709471575874325
3852,146,2019-01-08,-0.5723594349521796
3853,88,2019-01-08,-0.5748721359322702
3854,2,2019-01-08,-0.6734369075961077
3855,5,2019-01-08,-0.6533565597809133
3856,6,2019-01-08,-0.6452490844759631
3857,10,2019-01-08,-0.6461775377877808
3858,74,2019-01-08,-0.5955428657617577
3859,22,2019-01-08,-0.5575652547415086
3860,51,2019-01-08,-0.5763149841381788
3861,62,2019-01-08,-0.5726425247043495
3862,65,2019-01-08,-0.5826377401000131
3863,61,2019-01-08,-0.5839976626994058
3864,49,2019-01-08,-0.5629078964686353
3865,143,2019-01-08,-0.6289080960296742
3866,144,2019-01-08,-0.605325803208395
3867,25,2019-01-08,-0.5413769602720597
3868,26,2019-01-08,-0.5497986008621405
3869,82,2019-01-08,-0.5583087438983362
3870,50,2019-01-08,-0.575804065143125
3871,66,2019-01-08,-0.6170659415028861
3872,145,2019-01-08,-0.5800592043534045
3873,28,2019-01-08,-0.5823430378999707
3874,30,2019-01-08,-0.5777767185689512
3875,43,2019-01-08,-0.5882850119288358
3876,60,2019-01-08,-0.6889905876692644
3877,32,2019-01-08,-0.5631092635756175
3878,78,2019-01-08,-0.5929508308568807
3879,35,2019-01-08,-0.5579776047766583
3880,44,2019-01-08,-0.5745843266046343
3881,45,2019-01-08,-0.5722436351804637
3882,48,2019-01-08,-0.5675879210092716
3883,46,2019-01-08,-0.5947835236532534
3884,47,2019-01-08,-0.5807995266372501
3885,54,2019-01-08,-0.5786026340460826
3886,33,2019-01-08,-0.5574038561823126
3887,52,2019-01-08,-0.5641443859351631
3888,94,2019-01-08,-0.6125153165727647
3889,64,2019-01-08,-0.5810142533802483
3890,72,2019-01-08,-0.5855598187611587
3891,70,2019-01-08,-0.5948288793766702
3892,71,2019-01-08,-0.5886582221348832
3893,69,2019-01-08,-0.5967995535705243
3894,68,2019-01-08,-0.6101754948475856
3895,67,2019-01-08,-0.6027921856666416
3896,97,2019-01-08,-0.621621583035902
3897,96,2019-01-08,-0.6295455653662202
3898,102,2019-01-08,-0.6348360796836601
3899,101,2019-01-08,-0.6366545940901609
3900,103,2019-01-08,-0.6361113848049567
3901,99,2019-01-08,-0.6359410968039823
3902,98,2019-01-08,-0.6525552626541646
3903,95,2019-01-08,-0.6174784994334486
3904,91,2019-01-08,-0.6019682100965558
3905,18,2019-01-08,-0.5519253652313474
3906,41,2019-01-08,-0.5871556814235264
3907,112,2019-01-08,-0.6929631149823771
3908,111,2019-01-08,-0.7020447820212822
3909,42,2019-01-08,-0.6103990976604429
3910,17,2019-01-08,-0.5422855643824439
3911,16,2019-01-08,-0.5656467071052111
3912,7,2019-01-08,-0.6435240958153113
3913,14,2019-01-08,-0.6669165791216243
3914,15,2019-01-08,-0.5980951022735809
3915,90,2019-01-15,-0.7113425842948807
3916,117,2019-01-15,-0.7466631225342146
3917,118,2019-01-15,-0.7864251070376161
3918,127,2019-01-15,-0.7652229205942765
3919,121,2019-01-15,-0.7346570395138197
3920,123,2019-01-15,-0.7100160603169907
3921,122,2019-01-15,-0.7200101206007173
3922,119,2019-01-15,-0.8251565761932356
3923,135,2019-01-15,-0.8478947596517685
3924,134,2019-01-15,-0.8931965359939104
3925,131,2019-01-15,-0.8175317985419098
3926,115,2019-01-15,-0.7110275694311504
3927,137,2019-01-15,-0.8138019561684392
3928,140,2019-01-15,-0.8182045945319812
3929,138,2019-01-15,-0.8113302441151956
3930,142,2019-01-15,-0.8016835267237622
3931,141,2019-01-15,-0.8212082753719974
3932,23,2019-01-15,-0.6979974212120975
3933,19,2019-01-15,-0.7038920156006829
3934,38,2019-01-15,-0.6976443209051197
3935,27,2019-01-15,-0.6923057402538826
3936,24,2019-01-15,-0.6950301207866635
3937,29,2019-01-15,-0.6830746171362407
3938,37,2019-01-15,-0.6702063760475007
3939,37,2019-01-15,-0.686170317008948
3940,39,2019-01-15,-0.6957096973508451
3941,75,2019-01-15,-0.6905990100363602
3942,77,2019-01-15,-0.6840921238641609
3943,34,2019-01-15,-0.6669679931542694
3944,83,2019-01-15,-0.7190249781390204
3945,80,2019-01-15,-0.6941133943852745
3946,58,2019-01-15,-0.7357662359922538
3947,57,2019-01-15,-0.7644830606625622
3948,56,2019-01-15,-0.7046780719211249
3949,147,2019-01-15,-0.7439798360274575
3950,148,2019-01-15,-0.7883781594659967
3951,126,2019-01-15,-0.7534968927077177
3952,124,2019-01-15,-0.7186021225196126
3953,128,2019-01-15,-0.7749357766936821
3954,114,2019-01-15,-0.7071776551574193
3955,108,2019-01-15,-0.7219223376472903
3956,100,2019-01-15,-0.7857614649496105
3957,149,2019-01-15,-0.7961295157605857
3958,120,2019-01-15,-0.7884422732123565
3959,136,2019-01-15,-0.8665676434614371
3960,139,2019-01-15,-0.8060784620773667
3961,20,2019-01-15,-0.7168390782746983
3962,21,2019-01-15,-0.7513255109276243
3963,40,2019-01-15,-0.6935124094123076
3964,36,2019-01-15,-0.6831518681159263
3965,76,2019-01-15,-0.6889520297025344
3966,63,2019-01-15,-0.6840999611045023
3967,73,2019-01-15,-0.6915967747515118
3968,84,2019-01-15,-0.7169703563786386
3969,81,2019-01-15,-0.7060130180414074
3970,59,2019-01-15,-0.8080291655228129
3971,110,2019-01-15,-0.7250309032410599
3972,106,2019-01-15,-0.7317183892329184
3973,55,2019-01-15,-0.7012379756315797
3974,53,2019-01-15,-0.6783117932647774
3975,116,2019-01-15,-0.7192325194688024
3976,1,2019-01-15,-0.837823377604867
3977,150,2019-01-15,-0.7993749388950995
3978,12,2019-01-15,-0.868346323197429
3979,93,2019-01-15,-0.7117719285048189
3980,8,2019-01-15,-0.7536483343970859
3981,133,2019-01-15,-0.94214042688765
3982,132,2019-01-15,-0.8904206676989717
3983,105,2019-01-15,-0.7701368487779162
3984,9,2019-01-15,-0.7431611653679017
3985,92,2019-01-15,-0.739963882328524
3986,130,2019-01-15,-0.8393164484946856
3987,129,2019-01-15,-0.8116479855105255
3988,125,2019-01-15,-0.7546388456360396
3989,107,2019-01-15,-0.713972296028657
3990,109,2019-01-15,-0.7238740751402435
3991,104,2019-01-15,-0.7237986133142102
3992,79,2019-01-15,-0.6869256461966659
3993,85,2019-01-15,-0.7098769743778449
3994,87,2019-01-15,-0.7038077593743223
3995,89,2019-01-15,-0.7010204682645319
3996,86,2019-01-15,-0.7098572669986253
3997,146,2019-01-15,-0.7255418810903276
3998,88,2019-01-15,-0.7125397629424721
3999,2,2019-01-15,-0.8122155606657251
4000,5,2019-01-15,-0.8148339700536945
4001,6,2019-01-15,-0.7857899660737621
4002,10,2019-01-15,-0.7815913596803779
4003,74,2019-01-15,-0.7021183616029292
4004,22,2019-01-15,-0.7228424992863118
4005,51,2019-01-15,-0.6827817105877942
4006,62,2019-01-15,-0.6851524656434045
4007,65,2019-01-15,-0.6994853235543818
4008,61,2019-01-15,-0.7310776134134793
4009,49,2019-01-15,-0.6766133151693388
4010,143,2019-01-15,-0.7862407060353691
4011,144,2019-01-15,-0.7812824827445847
4012,25,2019-01-15,-0.7014242899851484
4013,26,2019-01-15,-0.6972680388022822
4014,82,2019-01-15,-0.702130228726865
4015,50,2019-01-15,-0.6780384897156607
4016,66,2019-01-15,-0.7406393973956409
4017,145,2019-01-15,-0.7477284721753232
4018,28,2019-01-15,-0.6805589286624693
4019,30,2019-01-15,-0.6735718563706498
4020,43,2019-01-15,-0.6888295165919668
4021,60,2019-01-15,-0.8310871094922095
4022,32,2019-01-15,-0.6717232101087797
4023,78,2019-01-15,-0.6838464280965527
4024,35,2019-01-15,-0.6787732432820486
4025,44,2019-01-15,-0.6869492719929358
4026,45,2019-01-15,-0.6834792955028369
4027,48,2019-01-15,-0.6751396338526312
4028,46,2019-01-15,-0.6861542249143342
4029,47,2019-01-15,-0.6880511604104719
4030,54,2019-01-15,-0.686422564229381
4031,33,2019-01-15,-0.6683861173725667
4032,52,2019-01-15,-0.6808639651135104
4033,94,2019-01-15,-0.722104953523174
4034,64,2019-01-15,-0.684089388174309
4035,72,2019-01-15,-0.6926318270735705
4036,70,2019-01-15,-0.6968592925621272
4037,71,2019-01-15,-0.7016547384445311
4038,69,2019-01-15,-0.7107126655291577
4039,68,2019-01-15,-0.7243708282605499
4040,67,2019-01-15,-0.7222309259891141
4041,97,2019-01-15,-0.7729789734737493
4042,96,2019-01-15,-0.7390769374086034
4043,102,2019-01-15,-0.7323070434703645
4044,101,2019-01-15,-0.7608488755155957
4045,103,2019-01-15,-0.7272964794352098
4046,99,2019-01-15,-0.7638477273763664
4047,98,2019-01-15,-0.7868996904660358
4048,95,2019-01-15,-0.7268329584040644
4049,91,2019-01-15,-0.7424236595204425
4050,18,2019-01-15,-0.7005862911239005
4051,41,2019-01-15,-0.7030191927790439
4052,112,2019-01-15,-0.7353938585693441
4053,111,2019-01-15,-0.77333074200756
4054,42,2019-01-15,-0.6997007813736056
4055,17,2019-01-15,-0.6991297163808542
4056,16,2019-01-15,-0.7072463811689588
4057,7,2019-01-15,-0.7821506660100289
4058,14,2019-01-15,-0.8169288318793787
4059,15,2019-01-15,-0.7444474013629372
4060,90,2019-01-22,-0.6179125730471227
4061,117,2019-01-22,-0.6341951017218951
4062,118,2019-01-22,-0.6817597061446923
4063,127,2019-01-22,-0.6434914205476139
4064,121,2019-01-22,-0.6447895671795139
4065,123,2019-01-22,-0.7929551303825513
4066,122,2019-01-22,-0.6701537682808253
4067,119,2019-01-22,-0.5510632323486986
4068,135,2019-01-22,-0.5475088180503777
4069,134,2019-01-22,-0.5660206610777209
4070,131,2019-01-22,-0.6589996646383338
4071,115,2019-01-22,-0.6327121795108153
4072,137,2019-01-22,-0.5603445186112753
4073,140,2019-01-22,-0.5633911958186565
4074,138,2019-01-22,-0.5669215588072963
4075,142,2019-01-22,-0.5661315803583041
4076,141,2019-01-22,-0.5622313494915073
4077,23,2019-01-22,-0.5352545131489141
4078,19,2019-01-22,-0.5093773267945617
4079,38,2019-01-22,-0.5204324408264602
4080,27,2019-01-22,-0.514221309151829
4081,24,2019-01-22,-0.5196879759118556
4082,29,2019-01-22,-0.5243962664255947
4083,37,2019-01-22,-0.5305092710679421
4084,37,2019-01-22,-0.5171391963192858
4085,39,2019-01-22,-0.5196136653783237
4086,75,2019-01-22,-0.6285257042732164
4087,77,2019-01-22,-0.5501378791871052
4088,34,2019-01-22,-0.5111001363412451
4089,83,2019-01-22,-0.5309827832701679
4090,80,2019-01-22,-0.5189849778303312
4091,58,2019-01-22,-0.38411775541072624
4092,57,2019-01-22,-0.4911220466628113
4093,56,2019-01-22,-0.4769294519319714
4094,147,2019-01-22,-0.5525036203122595
4095,148,2019-01-22,-0.5574085771926249
4096,126,2019-01-22,-0.7137468636664499
4097,124,2019-01-22,-0.7808542542938357
4098,128,2019-01-22,-0.6656013272974373
4099,114,2019-01-22,-0.6810743115520442
4100,108,2019-01-22,-0.80686108803761
4101,100,2019-01-22,-0.7047144741506424
4102,149,2019-01-22,-0.6669835621557831
4103,120,2019-01-22,-0.6587887592862506
4104,136,2019-01-22,-0.572981309850442
4105,139,2019-01-22,-0.5670331843318734
4106,20,2019-01-22,-0.4864463859716094
4107,21,2019-01-22,-0.4745065733387445
4108,40,2019-01-22,-0.4475926660396671
4109,36,2019-01-22,-0.49769635228157
4110,76,2019-01-22,-0.5692234033174457
4111,63,2019-01-22,-0.5518031353933868
4112,73,2019-01-22,-0.5882469574775135
4113,84,2019-01-22,-0.5432616249249197
4114,81,2019-01-22,-0.5273445858899926
4115,59,2019-01-22,-0.4072422331694125
4116,110,2019-01-22,-0.7649922036076522
4117,106,2019-01-22,-0.7011638622814151
4118,55,2019-01-22,-0.4697620019957441
4119,53,2019-01-22,-0.5166564413164374
4120,116,2019-01-22,-0.6258080112946887
4121,1,2019-01-22,-0.5871692320054711
4122,150,2019-01-22,-0.5528936750441087
4123,12,2019-01-22,-0.3684747403445057
4124,93,2019-01-22,-0.7182794643343212
4125,8,2019-01-22,-0.5178784944499534
4126,133,2019-01-22,-0.6050883020361852
4127,132,2019-01-22,-0.5796188717519655
4128,105,2019-01-22,-0.7137942323859876
4129,9,2019-01-22,-0.5159746104694786
4130,92,2019-01-22,-0.7213809608168378
4131,130,2019-01-22,-0.7336180013937894
4132,129,2019-01-22,-0.8325802030827456
4133,125,2019-01-22,-0.8501153514770916
4134,107,2019-01-22,-0.6579622692073023
4135,109,2019-01-22,-0.7718911568157404
4136,104,2019-01-22,-0.7050914137426623
4137,79,2019-01-22,-0.5545751820719521
4138,85,2019-01-22,-0.5347174393148639
4139,87,2019-01-22,-0.5317228457095132
4140,89,2019-01-22,-0.5347191506469666
4141,86,2019-01-22,-0.5414973429217135
4142,146,2019-01-22,-0.5528034352567187
4143,88,2019-01-22,-0.5501127978766206
4144,2,2019-01-22,-0.5776385373185179
4145,5,2019-01-22,-0.5506676163698577
4146,6,2019-01-22,-0.5375907363758714
4147,10,2019-01-22,-0.4866858796725959
4148,74,2019-01-22,-0.6545232390272693
4149,22,2019-01-22,-0.5155102445542628
4150,51,2019-01-22,-0.5653423178252426
4151,62,2019-01-22,-0.4818793945782578
4152,65,2019-01-22,-0.514947499932167
4153,61,2019-01-22,-0.50788134829442
4154,49,2019-01-22,-0.546385215039234
4155,143,2019-01-22,-0.5514521041214023
4156,144,2019-01-22,-0.5650375402667852
4157,25,2019-01-22,-0.5211577942954181
4158,26,2019-01-22,-0.519926004253415
4159,82,2019-01-22,-0.5174498260805768
4160,50,2019-01-22,-0.5520223032755328
4161,66,2019-01-22,-0.6267410070455186
4162,145,2019-01-22,-0.5638328253164842
4163,28,2019-01-22,-0.5373017462160825
4164,30,2019-01-22,-0.5314992960137502
4165,43,2019-01-22,-0.3678803839370737
4166,60,2019-01-22,-0.5430160506262343
4167,32,2019-01-22,-0.5329293755862752
4168,78,2019-01-22,-0.5766958963528855
4169,35,2019-01-22,-0.5038470445556252
4170,44,2019-01-22,-0.3962160614294663
4171,45,2019-01-22,-0.4232164646012955
4172,48,2019-01-22,-0.5159588786391998
4173,46,2019-01-22,-0.36029902789639934
4174,47,2019-01-22,-0.4166891336851805
4175,54,2019-01-22,-0.4787303728628059
4176,33,2019-01-22,-0.5367084250328062
4177,52,2019-01-22,-0.5350276564625375
4178,94,2019-01-22,-0.7497983425430648
4179,64,2019-01-22,-0.5119510397734399
4180,72,2019-01-22,-0.5232138913009119
4181,70,2019-01-22,-0.5173045964947126
4182,71,2019-01-22,-0.5153302149598531
4183,69,2019-01-22,-0.6618844597058856
4184,68,2019-01-22,-0.6405299305948757
4185,67,2019-01-22,-0.5542384331382292
4186,97,2019-01-22,-0.7091602147109757
4187,96,2019-01-22,-0.7330485722702823
4188,102,2019-01-22,-0.6701528018796576
4189,101,2019-01-22,-0.6562484828382069
4190,103,2019-01-22,-0.6432045631316065
4191,99,2019-01-22,-0.7135296110833108
4192,98,2019-01-22,-0.7109287287198683
4193,95,2019-01-22,-0.738963218768563
4194,91,2019-01-22,-0.6786831291130166
4195,18,2019-01-22,-0.466760672910592
4196,41,2019-01-22,-0.3912891946162731
4197,112,2019-01-22,-0.6351950603839465
4198,111,2019-01-22,-0.6587459678642242
4199,42,2019-01-22,-0.4209263800039062
4200,17,2019-01-22,-0.427392552866376
4201,16,2019-01-22,-0.4212623756955163
4202,7,2019-01-22,-0.5085869638621359
4203,14,2019-01-22,-0.3780508905365728
4204,15,2019-01-22,-0.3786989887026771
4205,90,2019-01-29,-0.6763827617110129
4206,117,2019-01-29,-0.7114716182239421
4207,118,2019-01-29,-0.733160829757075
4208,127,2019-01-29,-0.7439581254131057
4209,121,2019-01-29,-0.7270569668975716
4210,123,2019-01-29,-0.7263896007098725
4211,122,2019-01-29,-0.7351152183873949
4212,119,2019-01-29,-0.7899050407606771
4213,135,2019-01-29,-0.7919910896658363
4214,134,2019-01-29,-0.831157582708318
4215,131,2019-01-29,-0.8032757190248672
4216,115,2019-01-29,-0.7068337868026396
4217,137,2019-01-29,-0.8027328729107783
4218,140,2019-01-29,-0.7884397280309811
4219,138,2019-01-29,-0.7888152777334068
4220,142,2019-01-29,-0.7274272660249221
4221,141,2019-01-29,-0.7682328314572502
4222,23,2019-01-29,-0.6426183125211442
4223,19,2019-01-29,-0.6509306425019733
4224,38,2019-01-29,-0.6391710558000759
4225,27,2019-01-29,-0.6388482472063433
4226,24,2019-01-29,-0.6394611384249899
4227,29,2019-01-29,-0.6399595851014819
4228,37,2019-01-29,-0.6386198071392308
4229,37,2019-01-29,-0.6428352443951302
